ppd_id,PlanName,fy,Asset_Cumulative,Risky_to_Safe_Asset_Ratio,Risky_Total_Asset_Ratio,Board_Size,Board_Appointed,Board_Ex_Officio,Board_Elected,Board_Plan_Participants,Board_Ratio_Participants_Total,Board_Ratio_Participants_Elected_Total,Board_Exofficio_Only,Board_Appointed_Only,Active_Total_Member_Ratio,Beneficiary_Member_Ratio,Beneficiary_Taxpayer_Ratio
89,Oklahoma PERS,2009,1.0000,1.6455,0.6220,13,8,5,0,3,0.2308,0.0000,1,0,0.5837,0.3443,0.0073
89,Oklahoma PERS,2010,1.0000,1.5707,0.6110,13,8,5,0,3,0.2308,0.0000,1,0,0.5669,0.3614,0.0075
89,Oklahoma PERS,2011,1.0000,2.0211,0.6690,13,8,5,0,3,0.2308,0.0000,1,0,0.5372,0.3897,0.0078
89,Oklahoma PERS,2012,1.0000,1.7624,0.6380,13,8,5,0,3,0.2308,0.0000,1,0,0.5435,0.3864,0.0079
89,Oklahoma PERS,2013,1.0000,2.0581,0.6730,13,8,5,0,3,0.2308,0.0000,1,0,0.5409,0.3892,0.0081
89,Oklahoma PERS,2014,1.0000,2.3557,0.7020,13,8,5,0,3,0.2308,0.0000,1,0,0.5396,0.3908,0.0082
89,Oklahoma PERS,2015,1.0000,2.3003,0.6970,13,8,5,0,3,0.2308,0.0000,1,0,0.5317,0.3972,0.0084
90,Oklahoma Teachers,2001,1.0000,1.4450,0.5910,13,11,2,0,6,0.4615,0.0000,1,0,0.6424,0.2679,0.0102
90,Oklahoma Teachers,2002,1.0000,1.3866,0.5810,13,11,2,0,6,0.4615,0.0000,1,0,0.6361,0.2721,0.0105
90,Oklahoma Teachers,2003,1.0000,2.0581,0.6730,13,11,2,0,6,0.4615,0.0000,1,0,0.6206,0.2841,0.0109
90,Oklahoma Teachers,2004,1.0000,2.2895,0.6960,13,11,2,0,6,0.4615,0.0000,1,0,0.6071,0.2943,0.0113
90,Oklahoma Teachers,2005,1.0000,2.1546,0.6830,13,11,2,0,6,0.4615,0.0000,1,0,0.6097,0.2957,0.0116
90,Oklahoma Teachers,2006,1.0000,1.9762,0.6640,13,11,2,0,6,0.4615,0.0000,1,0,0.6151,0.2948,0.0117
90,Oklahoma Teachers,2007,1.0000,2.1153,0.6790,13,11,2,0,6,0.4615,0.0000,1,0,0.6083,0.3003,0.0120
90,Oklahoma Teachers,2008,1.0000,1.7933,0.6420,13,11,2,0,6,0.4615,0.0000,1,0,0.6002,0.3062,0.0124
90,Oklahoma Teachers,2009,1.0002,1.2177,0.5491,13,11,2,0,6,0.4615,0.0000,1,0,0.5916,0.3097,0.0127
90,Oklahoma Teachers,2010,1.0001,1.5474,0.6074,13,11,2,0,6,0.4615,0.0000,1,0,0.5864,0.3180,0.0130
90,Oklahoma Teachers,2011,1.0000,1.9326,0.6590,13,11,2,0,6,0.4615,0.0000,1,0,0.5715,0.3298,0.0134
90,Oklahoma Teachers,2012,1.0000,2.4364,0.7090,13,11,2,0,6,0.4615,0.0000,1,0,0.5565,0.3342,0.0138
90,Oklahoma Teachers,2013,1.0000,3.2553,0.7650,13,11,2,0,6,0.4615,0.0000,1,0,0.5516,0.3370,0.0142
90,Oklahoma Teachers,2014,1.0000,3.8309,0.7930,13,11,2,0,6,0.4615,0.0000,1,0,0.5383,0.3389,0.0145
90,Oklahoma Teachers,2015,1.0000,3.8780,0.7950,13,11,2,0,6,0.4615,0.0000,1,0,0.5326,0.3472,0.0151
134,Oklahoma Police Pension and Retirement System,2001,0.0000,,,0,0,0,0,0,,,1,1,,,0.0000
134,Oklahoma Police Pension and Retirement System,2002,0.0000,,,0,0,0,0,0,,,1,1,,,0.0000
134,Oklahoma Police Pension and Retirement System,2003,0.0000,,,0,0,0,0,0,,,1,1,,,0.0000
134,Oklahoma Police Pension and Retirement System,2004,0.0000,,,0,0,0,0,0,,,1,1,,,0.0000
134,Oklahoma Police Pension and Retirement System,2005,0.0000,,,0,0,0,0,0,,,1,1,0.5915,0.3604,0.0007
134,Oklahoma Police Pension and Retirement System,2006,0.0000,,,0,0,0,0,0,,,1,1,0.5953,0.3663,0.0007
134,Oklahoma Police Pension and Retirement System,2007,0.0000,,,0,0,0,0,0,,,1,1,0.5980,0.3731,0.0007
134,Oklahoma Police Pension and Retirement System,2008,0.0000,,,0,0,0,0,0,,,1,1,0.5722,0.3494,0.0007
134,Oklahoma Police Pension and Retirement System,2009,0.0000,,,0,0,0,0,0,,,1,1,0.5670,0.3512,0.0008
134,Oklahoma Police Pension and Retirement System,2010,0.0000,,,0,0,0,0,0,,,1,1,0.5328,0.3704,0.0008
134,Oklahoma Police Pension and Retirement System,2011,1.0010,2.3704,0.7033,0,0,0,0,0,,,1,1,0.5337,0.3739,0.0008
134,Oklahoma Police Pension and Retirement System,2012,1.0000,2.1646,0.6840,0,0,0,0,0,,,1,1,0.5279,0.3742,0.0008
134,Oklahoma Police Pension and Retirement System,2013,1.0000,2.2154,0.6890,0,0,0,0,0,,,1,1,0.5206,0.3775,0.0008
134,Oklahoma Police Pension and Retirement System,2014,1.0000,2.5461,0.7180,0,0,0,0,0,,,1,1,0.5177,0.3772,0.0009
134,Oklahoma Police Pension and Retirement System,2015,1.0020,2.7111,0.7305,0,0,0,0,0,,,1,1,0.5174,0.3904,0.0009
91,Oregon PERS,2001,1.0000,1.9586,0.6620,7,5,0,0,2,0.2857,0.0000,1,1,0.5425,0.2881,0.0246
91,Oregon PERS,2002,1.0000,1.8653,0.6510,7,5,0,0,2,0.2857,0.0000,1,1,0.5273,0.2962,0.0254
91,Oregon PERS,2003,1.0000,2.2895,0.6960,7,5,0,0,2,0.2857,0.0000,1,1,0.5051,0.3213,0.0275
91,Oregon PERS,2004,1.0000,2.0581,0.6730,7,5,0,0,2,0.2857,0.0000,1,1,0.4661,0.3322,0.0285
91,Oregon PERS,2005,1.0000,2.0211,0.6690,7,5,0,0,2,0.2857,0.0000,1,1,0.4675,0.3563,0.0330
91,Oregon PERS,2006,1.0000,2.1250,0.6800,7,5,0,0,2,0.2857,0.0000,1,1,0.4896,0.3605,0.0327
91,Oregon PERS,2007,1.0000,2.1250,0.6800,7,5,0,0,2,0.2857,0.0000,1,1,0.4953,0.3611,0.0326
91,Oregon PERS,2008,1.0000,2.2468,0.6920,7,5,0,0,2,0.2857,0.0000,1,1,0.4982,0.3649,0.0330
91,Oregon PERS,2009,1.0000,2.0120,0.6680,7,5,0,0,2,0.2857,0.0000,1,1,0.5087,0.3669,0.0337
91,Oregon PERS,2010,1.0000,2.2787,0.6950,7,5,0,0,2,0.2857,0.0000,1,1,0.5237,0.3580,0.0345
91,Oregon PERS,2011,1.0000,2.5461,0.7180,7,5,0,0,2,0.2857,0.0000,1,1,0.5183,0.3589,0.0306
91,Oregon PERS,2012,1.0000,2.6232,0.7240,7,5,0,0,2,0.2857,0.0000,1,1,0.5048,0.3687,0.0313
91,Oregon PERS,2013,1.0000,2.9683,0.7480,7,5,0,0,2,0.2857,0.0000,1,1,0.4892,0.3865,0.0326
91,Oregon PERS,2014,1.0000,2.9062,0.7440,7,5,0,0,2,0.2857,0.0000,1,1,0.4864,0.3880,0.0331
91,Oregon PERS,2015,1.0000,2.9370,0.7460,7,5,0,0,2,0.2857,0.0000,1,1,,,0.0000
92,Pennsylvania School Employees,2001,1.0000,2.0769,0.6750,15,2,7,6,5,0.3333,0.4000,0,0,0.5658,0.3086,0.0108
92,Pennsylvania School Employees,2002,1.0000,2.0864,0.6760,15,2,7,6,5,0.3333,0.4000,0,0,0.5448,0.3176,0.0115
92,Pennsylvania School Employees,2003,1.0000,2.0864,0.6760,15,2,7,6,5,0.3333,0.4000,0,0,0.5388,0.3182,0.0118
92,Pennsylvania School Employees,2004,1.0000,2.2051,0.6880,15,2,7,6,5,0.3333,0.4000,0,0,0.5258,0.3214,0.0122
92,Pennsylvania School Employees,2005,1.0000,2.0030,0.6670,15,2,7,6,5,0.3333,0.4000,0,0,0.5427,0.3325,0.0126
92,Pennsylvania School Employees,2006,1.0000,2.4965,0.7140,15,2,7,6,5,0.3333,0.4000,0,0,0.5072,0.3116,0.0130
92,Pennsylvania School Employees,2007,1.0000,2.9526,0.7470,15,2,7,6,5,0.3333,0.4000,0,0,0.4878,0.3104,0.0134
92,Pennsylvania School Employees,2008,1.0000,2.5336,0.7170,15,2,7,6,5,0.3333,0.4000,0,0,0.4985,0.3172,0.0138
92,Pennsylvania School Employees,2009,1.0000,2.7594,0.7340,15,2,7,6,5,0.3333,0.4000,0,0,0.4982,0.3170,0.0141
92,Pennsylvania School Employees,2010,1.0000,2.6765,0.7280,15,2,7,6,5,0.3333,0.4000,0,0,0.4872,0.3195,0.0145
92,Pennsylvania School Employees,2011,1.0000,2.7037,0.7300,15,2,7,6,5,0.3333,0.4000,0,0,0.4740,0.3305,0.0153
92,Pennsylvania School Employees,2012,1.0000,3.3103,0.7680,15,2,7,6,5,0.3333,0.4000,0,0,0.4575,0.3379,0.0158
92,Pennsylvania School Employees,2013,1.0000,3.5455,0.7800,15,2,7,6,5,0.3333,0.4000,0,0,0.5397,0.4222,0.0164
92,Pennsylvania School Employees,2014,1.0000,3.5662,0.7810,15,2,7,6,5,0.3333,0.4000,0,0,0.5291,0.4298,0.0167
92,Pennsylvania School Employees,2015,0.9970,3.3921,0.7723,15,2,7,6,5,0.3333,0.4000,0,0,0.5181,0.4381,0.0172
93,Pennsylvania State ERS,2001,0.9990,4.6124,0.8218,11,10,1,0,6,0.5455,0.0000,1,0,0.5383,0.4377,0.0073
93,Pennsylvania State ERS,2002,1.0000,3.8780,0.7950,11,10,1,0,6,0.5455,0.0000,1,0,0.5352,0.4396,0.0074
93,Pennsylvania State ERS,2003,1.0000,4.6497,0.8230,11,10,1,0,6,0.5455,0.0000,1,0,0.5212,0.4514,0.0076
93,Pennsylvania State ERS,2004,1.0000,5.3291,0.8420,11,10,1,0,6,0.5455,0.0000,1,0,0.5096,0.4641,0.0080
93,Pennsylvania State ERS,2005,1.0000,4.5249,0.8190,11,10,1,0,6,0.5455,0.0000,1,0,0.5077,0.4671,0.0081
93,Pennsylvania State ERS,2006,1.0000,5.0606,0.8350,11,10,1,0,6,0.5455,0.0000,1,0,0.5070,0.4663,0.0082
93,Pennsylvania State ERS,2007,1.0000,6.2464,0.8620,11,10,1,0,6,0.5455,0.0000,1,0,0.4928,0.4816,0.0086
93,Pennsylvania State ERS,2008,1.0000,4.6818,0.8240,11,10,1,0,6,0.5455,0.0000,1,0,0.4927,0.4806,0.0086
93,Pennsylvania State ERS,2009,1.0000,6.6336,0.8690,11,10,1,0,6,0.5455,0.0000,1,0,0.4873,0.4853,0.0087
93,Pennsylvania State ERS,2010,1.0000,4.5866,0.8210,11,10,1,0,6,0.5455,0.0000,1,0,0.4807,0.4915,0.0088
93,Pennsylvania State ERS,2011,1.0000,3.6729,0.7860,11,10,1,0,6,0.5455,0.0000,1,0,0.4683,0.5047,0.0090
93,Pennsylvania State ERS,2012,1.0000,4.6497,0.8230,11,10,1,0,6,0.5455,0.0000,1,0,0.4614,0.5093,0.0092
93,Pennsylvania State ERS,2013,1.0010,5.8095,0.8531,11,10,1,0,6,0.5455,0.0000,1,0,0.4541,0.5183,0.0094
93,Pennsylvania State ERS,2014,1.0000,5.1728,0.8380,11,10,1,0,6,0.5455,0.0000,1,0,0.4468,0.5230,0.0096
93,Pennsylvania State ERS,2015,1.0000,5.0606,0.8350,11,10,1,0,6,0.5455,0.0000,1,0,0.4438,0.5269,0.0097
136,Pennsylvania Municipal Retirement System,2001,0.0000,,,0,0,0,0,0,,,1,1,0.7016,0.2507,0.0002
136,Pennsylvania Municipal Retirement System,2002,1.0000,2.4843,0.7130,0,0,0,0,0,,,1,1,0.6948,0.2498,0.0002
136,Pennsylvania Municipal Retirement System,2003,1.0000,3.1667,0.7600,0,0,0,0,0,,,1,1,0.7111,0.2560,0.0002
136,Pennsylvania Municipal Retirement System,2004,1.0000,3.0323,0.7520,0,0,0,0,0,,,1,1,0.6858,0.2625,0.0003
136,Pennsylvania Municipal Retirement System,2005,0.9990,2.8276,0.7387,0,0,0,0,0,,,1,1,0.6785,0.2736,0.0003
136,Pennsylvania Municipal Retirement System,2006,1.0000,3.1667,0.7600,0,0,0,0,0,,,1,1,0.6723,0.2797,0.0003
136,Pennsylvania Municipal Retirement System,2007,1.0000,3.0161,0.7510,0,0,0,0,0,,,1,1,0.6675,0.2865,0.0003
136,Pennsylvania Municipal Retirement System,2008,0.9990,2.9960,0.7497,0,0,0,0,0,,,1,1,0.6565,0.2927,0.0003
136,Pennsylvania Municipal Retirement System,2009,1.0000,3.6296,0.7840,0,0,0,0,0,,,1,1,0.6460,0.3022,0.0003
136,Pennsylvania Municipal Retirement System,2010,1.0000,3.6948,0.7870,0,0,0,0,0,,,1,1,0.6210,0.3212,0.0003
136,Pennsylvania Municipal Retirement System,2011,1.0000,3.6083,0.7830,0,0,0,0,0,,,1,1,0.6040,0.3387,0.0003
136,Pennsylvania Municipal Retirement System,2012,1.0000,3.4843,0.7770,0,0,0,0,0,,,1,1,0.5788,0.3564,0.0004
136,Pennsylvania Municipal Retirement System,2013,1.0010,5.1411,0.8372,0,0,0,0,0,,,1,1,0.5734,0.3693,0.0004
136,Pennsylvania Municipal Retirement System,2014,1.0000,4.7471,0.8260,0,0,0,0,0,,,1,1,0.5625,0.3791,0.0004
136,Pennsylvania Municipal Retirement System,2015,1.0000,4.4945,0.8180,0,0,0,0,0,,,1,1,,,0.0000
95,Rhode Island ERS,2001,1.0000,2.5018,0.7144,15,2,7,6,6,0.4000,0.4000,0,0,0.5893,0.3427,0.0152
95,Rhode Island ERS,2002,1.0000,2.5933,0.7217,15,2,7,6,6,0.4000,0.4000,0,0,0.5957,0.3498,0.0157
95,Rhode Island ERS,2003,1.0000,2.8462,0.7400,15,2,7,6,6,0.4000,0.4000,0,0,0.5760,0.3558,0.0160
95,Rhode Island ERS,2004,1.0000,2.7313,0.7320,15,2,7,6,6,0.4000,0.4000,0,0,0.5574,0.3617,0.0167
95,Rhode Island ERS,2005,1.0000,2.6630,0.7270,15,2,7,6,6,0.4000,0.4000,0,0,0.5444,0.3686,0.0173
95,Rhode Island ERS,2006,1.0000,2.7037,0.7300,15,2,7,6,6,0.4000,0.4000,0,0,0.5323,0.3778,0.0182
95,Rhode Island ERS,2007,1.0000,2.5714,0.7200,15,2,7,6,6,0.4000,0.4000,0,0,0.5274,0.3806,0.0183
95,Rhode Island ERS,2008,1.0000,2.5088,0.7150,15,2,7,6,6,0.4000,0.4000,0,0,0.5111,0.3911,0.0187
95,Rhode Island ERS,2009,1.0000,2.5088,0.7150,15,2,7,6,6,0.4000,0.4000,0,0,0.4887,0.4132,0.0198
95,Rhode Island ERS,2010,1.0000,1.8011,0.6430,15,2,7,6,6,0.4000,0.4000,0,0,0.4803,0.4215,0.0205
95,Rhode Island ERS,2011,1.0000,1.8902,0.6540,15,2,7,6,6,0.4000,0.4000,0,0,0.4773,0.4192,0.0206
95,Rhode Island ERS,2012,1.0000,3.0000,0.7500,15,2,7,6,6,0.4000,0.4000,0,0,0.4717,0.4222,0.0207
95,Rhode Island ERS,2013,1.0000,2.8462,0.7400,15,2,7,6,6,0.4000,0.4000,0,0,0.4696,0.4205,0.0208
95,Rhode Island ERS,2014,1.0000,3.0000,0.7500,15,2,7,6,6,0.4000,0.4000,0,0,0.4684,0.4184,0.0208
95,Rhode Island ERS,2015,1.0000,3.0984,0.7560,15,2,7,6,6,0.4000,0.4000,0,0,0.4656,0.4176,0.0208
96,Rhode Island Municipal,2001,0.9999,2.5023,0.7145,15,2,7,6,6,0.4000,0.4000,0,0,0.6183,0.2825,0.0033
96,Rhode Island Municipal,2002,1.0000,2.5932,0.7217,15,2,7,6,6,0.4000,0.4000,0,0,0.6292,0.2828,0.0034
96,Rhode Island Municipal,2003,1.0000,2.8462,0.7400,15,2,7,6,6,0.4000,0.4000,0,0,0.6183,0.2821,0.0034
96,Rhode Island Municipal,2004,1.0000,2.7313,0.7320,15,2,7,6,6,0.4000,0.4000,0,0,0.5994,0.2718,0.0035
96,Rhode Island Municipal,2005,1.0000,2.6630,0.7270,15,2,7,6,6,0.4000,0.4000,0,0,0.5873,0.2794,0.0037
96,Rhode Island Municipal,2006,1.0000,2.7037,0.7300,15,2,7,6,6,0.4000,0.4000,0,0,0.5743,0.2785,0.0038
96,Rhode Island Municipal,2007,1.0000,2.5714,0.7200,15,2,7,6,6,0.4000,0.4000,0,0,0.5691,0.2821,0.0039
96,Rhode Island Municipal,2008,1.0000,2.5088,0.7150,15,2,7,6,6,0.4000,0.4000,0,0,0.5577,0.2846,0.0040
96,Rhode Island Municipal,2009,1.0000,2.5088,0.7150,15,2,7,6,6,0.4000,0.4000,0,0,0.5384,0.2971,0.0042
96,Rhode Island Municipal,2010,1.0000,2.3670,0.7030,15,2,7,6,6,0.4000,0.4000,0,0,0.5250,0.3061,0.0043
96,Rhode Island Municipal,2011,1.0000,2.4364,0.7090,15,2,7,6,6,0.4000,0.4000,0,0,0.5086,0.3176,0.0045
96,Rhode Island Municipal,2012,1.0000,3.0000,0.7500,15,2,7,6,6,0.4000,0.4000,0,0,0.4952,0.3290,0.0047
96,Rhode Island Municipal,2013,1.0000,2.8462,0.7400,15,2,7,6,6,0.4000,0.4000,0,0,0.4865,0.3354,0.0048
96,Rhode Island Municipal,2014,1.0000,3.0000,0.7500,15,2,7,6,6,0.4000,0.4000,0,0,0.4773,0.3371,0.0049
96,Rhode Island Municipal,2015,1.0000,3.0984,0.7560,15,2,7,6,6,0.4000,0.4000,0,0,0.4771,0.3357,0.0049
99,South Carolina Police,2001,1.0000,0.2773,0.2171,5,0,5,0,0,0.0000,0.0000,1,0,0.6241,0.1753,0.0017
99,South Carolina Police,2002,1.0000,0.3490,0.2587,5,0,5,0,0,0.0000,0.0000,1,0,0.5940,0.1910,0.0019
99,South Carolina Police,2003,0.9998,0.2069,0.1714,5,0,5,0,0,0.0000,0.0000,1,0,0.5785,0.2042,0.0020
99,South Carolina Police,2004,1.0000,0.7033,0.4129,5,0,5,0,0,0.0000,0.0000,1,0,0.5599,0.2137,0.0022
99,South Carolina Police,2005,1.0009,0.7168,0.4175,5,0,5,0,0,0.0000,0.0000,1,0,0.5450,0.2213,0.0023
99,South Carolina Police,2006,1.0000,0.9708,0.4926,5,0,5,0,0,0.0000,0.0000,1,0,0.5464,0.2232,0.0023
99,South Carolina Police,2007,1.0000,0.7547,0.4301,5,0,5,0,0,0.0000,0.0000,1,0,0.5412,0.2258,0.0024
99,South Carolina Police,2008,1.0000,1.2852,0.5624,5,0,5,0,0,0.0000,0.0000,1,0,0.5364,0.2291,0.0025
99,South Carolina Police,2009,1.0000,1.1088,0.5258,5,0,5,0,0,0.0000,0.0000,1,0,0.5279,0.2372,0.0026
99,South Carolina Police,2010,1.0000,1.1377,0.5322,5,0,5,0,0,0.0000,0.0000,1,0,0.5206,0.2462,0.0027
99,South Carolina Police,2011,1.0000,1.6802,0.6269,0,0,0,0,0,,,1,1,0.5126,0.2569,0.0029
99,South Carolina Police,2012,1.0000,2.3910,0.7051,0,0,0,0,0,,,1,1,0.4970,0.2782,0.0031
99,South Carolina Police,2013,1.0000,1.2442,0.5544,0,0,0,0,0,,,1,1,0.4822,0.2875,0.0033
99,South Carolina Police,2014,1.0000,1.4759,0.5961,0,0,0,0,0,,,1,1,0.4769,0.2877,0.0033
99,South Carolina Police,2015,1.0000,1.5733,0.6114,0,0,0,0,0,,,1,1,0.4627,0.2909,0.0034
100,South Carolina RS,2001,1.0000,0.5623,0.3599,5,0,5,0,0,0.0000,0.0000,1,0,0.4740,0.1833,0.0182
100,South Carolina RS,2002,1.0000,0.6491,0.3936,5,0,5,0,0,0.0000,0.0000,1,0,0.4619,0.1931,0.0193
100,South Carolina RS,2003,1.0000,0.8832,0.4690,5,0,5,0,0,0.0000,0.0000,1,0,0.4501,0.2048,0.0204
100,South Carolina RS,2004,1.0000,1.0986,0.5235,5,0,5,0,0,0.0000,0.0000,1,0,0.4348,0.2143,0.0213
100,South Carolina RS,2005,0.9990,1.0623,0.5151,5,0,5,0,0,0.0000,0.0000,1,0,0.4264,0.2230,0.0222
100,South Carolina RS,2006,1.0000,1.4667,0.5946,5,0,5,0,0,0.0000,0.0000,1,0,0.4256,0.2245,0.0224
100,South Carolina RS,2007,1.0000,0.8932,0.4718,5,0,5,0,0,0.0000,0.0000,1,0,0.4249,0.2281,0.0228
100,South Carolina RS,2008,1.0000,1.2994,0.5651,5,0,5,0,0,0.0000,0.0000,1,0,0.4262,0.2310,0.0232
100,South Carolina RS,2009,1.0000,1.1169,0.5276,5,0,5,0,0,0.0000,0.0000,1,0,0.4205,0.2362,0.0237
100,South Carolina RS,2010,1.0000,1.1299,0.5305,5,0,5,0,0,0.0000,0.0000,1,0,0.4149,0.2430,0.0240
100,South Carolina RS,2011,1.0000,1.6903,0.6283,0,0,0,0,0,,,1,1,0.4069,0.2502,0.0247
100,South Carolina RS,2012,1.0000,2.4141,0.7071,0,0,0,0,0,,,1,1,0.4023,0.2641,0.0258
100,South Carolina RS,2013,1.0000,1.2604,0.5576,0,0,0,0,0,,,1,1,0.3941,0.2725,0.0268
100,South Carolina RS,2014,1.0000,1.4808,0.5969,0,0,0,0,0,,,1,1,0.3887,0.2759,0.0272
100,South Carolina RS,2015,1.0000,1.5800,0.6124,0,0,0,0,0,,,1,1,0.3851,0.2768,0.0275
101,South Dakota RS,2001,1.0000,3.1152,0.7570,17,3,1,13,13,0.7647,0.7647,0,0,0.5758,0.2540,0.0203
101,South Dakota RS,2002,1.0000,2.8314,0.7390,17,3,1,13,13,0.7647,0.7647,0,0,0.5622,0.2543,0.0209
101,South Dakota RS,2003,1.0000,2.8314,0.7390,17,3,1,13,13,0.7647,0.7647,0,0,0.5492,0.2572,0.0214
101,South Dakota RS,2004,1.0000,3.3290,0.7690,17,3,1,13,13,0.7647,0.7647,0,0,0.5401,0.2598,0.0220
101,South Dakota RS,2005,1.0000,3.8077,0.7920,17,3,1,13,13,0.7647,0.7647,0,0,0.5353,0.2626,0.0225
101,South Dakota RS,2006,1.0000,3.0323,0.7520,17,3,1,13,13,0.7647,0.7647,0,0,0.5308,0.2660,0.0229
101,South Dakota RS,2007,1.0000,3.3668,0.7710,17,3,1,13,13,0.7647,0.7647,0,0,0.5327,0.2673,0.0235
101,South Dakota RS,2008,1.0000,3.7847,0.7910,17,3,1,13,13,0.7647,0.7647,0,0,0.5279,0.2705,0.0240
101,South Dakota RS,2009,1.0000,3.0984,0.7560,17,3,1,13,13,0.7647,0.7647,0,0,0.5321,0.2750,0.0246
101,South Dakota RS,2010,1.0000,3.4843,0.7770,17,3,1,13,13,0.7647,0.7647,0,0,0.5327,0.2808,0.0252
101,South Dakota RS,2011,1.0000,3.7847,0.7910,17,3,1,13,13,0.7647,0.7647,0,0,0.5186,0.2901,0.0261
101,South Dakota RS,2012,1.0000,3.6083,0.7830,17,3,1,13,13,0.7647,0.7647,0,0,0.5069,0.2973,0.0268
101,South Dakota RS,2013,1.0000,3.2735,0.7660,17,3,1,13,13,0.7647,0.7647,0,0,0.5006,0.3025,0.0276
101,South Dakota RS,2014,1.0000,2.1153,0.6790,17,3,1,13,13,0.7647,0.7647,0,0,0.4910,0.3096,0.0288
101,South Dakota RS,2015,1.0000,1.4155,0.5860,17,3,1,13,13,0.7647,0.7647,0,0,0.4824,0.3143,0.0299
104,Texas County & District,2001,1.0000,0.5244,0.3440,0,0,0,0,0,,,1,1,0.6597,0.1545,0.0040
104,Texas County & District,2002,1.0000,0.7036,0.4130,0,0,0,0,0,,,1,1,0.6523,0.1599,0.0043
104,Texas County & District,2003,1.0000,1.2321,0.5520,0,0,0,0,0,,,1,1,0.6453,0.1655,0.0045
104,Texas County & District,2004,1.0000,1.3697,0.5780,0,0,0,0,0,,,1,1,0.6366,0.1735,0.0048
104,Texas County & District,2005,1.0000,1.3866,0.5810,0,0,0,0,0,,,1,1,0.6214,0.1759,0.0051
104,Texas County & District,2006,1.0000,1.8818,0.6530,0,0,0,0,0,,,1,1,0.6054,0.1773,0.0053
104,Texas County & District,2007,1.0000,2.0581,0.6730,0,0,0,0,0,,,1,1,0.5922,0.1741,0.0056
104,Texas County & District,2008,1.0000,1.8011,0.6430,0,0,0,0,0,,,1,1,0.5757,0.1746,0.0059
104,Texas County & District,2009,1.0000,1.8986,0.6550,0,0,0,0,0,,,1,1,0.5665,0.1767,0.0061
104,Texas County & District,2010,1.0000,2.6496,0.7260,0,0,0,0,0,,,1,1,0.5501,0.1856,0.0065
104,Texas County & District,2011,1.0000,3.6296,0.7840,0,0,0,0,0,,,1,1,0.5330,0.1908,0.0068
104,Texas County & District,2012,1.0000,6.5188,0.8670,0,0,0,0,0,,,1,1,0.5136,0.1971,0.0072
104,Texas County & District,2013,1.0000,13.0845,0.9290,0,0,0,0,0,,,1,1,0.5025,0.2010,0.0077
104,Texas County & District,2014,1.0000,15.1290,0.9380,0,0,0,0,0,,,1,1,0.4869,0.2057,0.0081
104,Texas County & District,2015,1.0000,14.8730,0.9370,0,0,0,0,0,,,1,1,0.4768,0.2080,0.0085
105,Texas ERS,2001,1.0000,1.3408,0.5728,0,0,0,0,0,,,1,1,0.6150,0.1960,0.0083
105,Texas ERS,2002,1.0000,1.3403,0.5727,0,0,0,0,0,,,1,1,0.5973,0.2074,0.0089
105,Texas ERS,2003,1.0000,1.3128,0.5676,0,0,0,0,0,,,1,1,0.5651,0.2287,0.0098
105,Texas ERS,2004,1.0000,1.2065,0.5468,0,0,0,0,0,,,1,1,0.5375,0.2422,0.0102
105,Texas ERS,2005,1.0000,1.6246,0.6190,0,0,0,0,0,,,1,1,0.5208,0.2529,0.0106
105,Texas ERS,2006,1.0000,1.6346,0.6204,0,0,0,0,0,,,1,1,0.4290,0.2190,0.0111
105,Texas ERS,2007,1.0000,1.7343,0.6343,0,0,0,0,0,,,1,1,0.4894,0.2602,0.0114
105,Texas ERS,2008,1.0000,1.5809,0.6125,0,0,0,0,0,,,1,1,0.4774,0.2577,0.0116
105,Texas ERS,2009,1.0000,1.7418,0.6353,0,0,0,0,0,,,1,1,0.4878,0.2615,0.0120
105,Texas ERS,2010,1.0000,1.5903,0.6139,0,0,0,0,0,,,1,1,0.4741,0.2639,0.0125
105,Texas ERS,2011,1.0000,1.6061,0.6163,0,0,0,0,0,,,1,1,0.4492,0.2730,0.0130
105,Texas ERS,2012,1.0000,1.8193,0.6453,0,0,0,0,0,,,1,1,0.4271,0.2826,0.0136
105,Texas ERS,2013,1.0000,2.2003,0.6875,0,0,0,0,0,,,1,1,0.4163,0.2846,0.0141
105,Texas ERS,2014,1.0000,3.0645,0.7540,0,0,0,0,0,,,1,1,0.4109,0.2935,0.0146
105,Texas ERS,2015,1.0000,2.8679,0.7415,0,0,0,0,0,,,1,1,0.4145,0.2911,0.0152
106,Texas LECOS,2001,1.0000,1.3408,0.5728,0,0,0,0,0,,,1,1,0.9318,0.0678,0.0005
106,Texas LECOS,2002,1.0000,1.3403,0.5727,0,0,0,0,0,,,1,1,0.9209,0.0788,0.0006
106,Texas LECOS,2003,1.0000,1.3128,0.5676,0,0,0,0,0,,,1,1,0.9059,0.0937,0.0007
106,Texas LECOS,2004,1.0000,1.2065,0.5468,0,0,0,0,0,,,1,1,0.8930,0.1067,0.0008
106,Texas LECOS,2005,1.0000,1.6246,0.6190,0,0,0,0,0,,,1,1,0.8797,0.1201,0.0008
106,Texas LECOS,2006,1.0000,1.6346,0.6204,0,0,0,0,0,,,1,1,0.8740,0.1253,0.0009
106,Texas LECOS,2007,1.0000,1.7343,0.6343,0,0,0,0,0,,,1,1,0.8619,0.1374,0.0009
